101.56	126.95	123.05	232.42
44.922	132.81	89.844	177.73
119.14	130.86	115.23	244.14
126.95	134.77	93.75	216.8
87.891	125	115.23	999
189.45	128.91	119.14	466.8
126.95	130.86	117.19	224.61
138.67	130.86	119.14	212.89
128.91	132.81	123.05	224.61
140.62	128.91	113.28	50.781
126.95	134.77	125	210.94
128.91	128.91	115.23	232.42
146.48	136.72	113.28	999
140.62	130.86	119.14	222.66
142.58	126.95	115.23	230.47
156.25	128.91	111.33	214.84
128.91	125	121.09	224.61
132.81	126.95	113.28	222.66
91.797	125	117.19	169.92
128.91	123.05	119.14	78.125
83.984	130.86	89.844	228.52
291.02	128.91	113.28	173.83
130.86	125	117.19	117.19
95.703	126.95	136.72	218.75
93.75	123.05	117.19	224.61
999	125	121.09	310.55
97.656	128.91	113.28	208.98
117.19	136.72	109.38	240.23
130.86	125	117.19	177.73
150.39	132.81	117.19	999
150.39	126.95	113.28	115.23
130.86	125	115.23	427.73
132.81	128.91	121.09	230.47
128.91	173.83	119.14	216.8
119.14	125	119.14	999
99.609	126.95	99.609	999
95.703	128.91	126.95	999
123.05	126.95	115.23	999
287.11	123.05	117.19	187.5
95.703	128.91	121.09	216.8
136.72	134.77	119.14	999
130.86	126.95	119.14	222.66
128.91	125	113.28	166.02
119.14	130.86	87.891	197.27
95.703	126.95	89.844	214.84
97.656	121.09	113.28	404.3
130.86	128.91	111.33	207.03
154.3	130.86	123.05	222.66
99.609	123.05	117.19	214.84
138.67	126.95	117.19	218.75
132.81	138.67	115.23	999
99.609	125	126.95	218.75
128.91	130.86	85.938	205.08
95.703	134.77	117.19	212.89
97.656	136.72	119.14	113.28
97.656	126.95	123.05	412.11
103.52	123.05	115.23	999
130.86	138.67	113.28	187.5
121.09	128.91	126.95	220.7
121.09	130.86	117.19	166.02
126.95	128.91	119.14	111.33
123.05	130.86	121.09	214.84
138.67	130.86	91.797	218.75
128.91	134.77	117.19	365.23
128.91	167.97	123.05	999
128.91	125	46.875	242.19
134.77	130.86	109.38	195.31
136.72	50.781	115.23	999
60.547	130.86	119.14	298.83
95.703	132.81	123.05	230.47
126.95	126.95	113.28	220.7
128.91	128.91	93.75	394.53
126.95	126.95	103.52	999
119.14	125	125	207.03
126.95	126.95	121.09	208.98
91.797	125	119.14	222.66
99.609	136.72	111.33	999
97.656	130.86	97.656	212.89
300.78	97.656	117.19	234.38
330.08	128.91	119.14	999
291.02	128.91	117.19	341.8
136.72	128.91	113.28	216.8
126.95	134.77	83.984	226.56
128.91	128.91	128.91	999
140.62	126.95	83.984	173.83
91.797	177.73	121.09	226.56
130.86	128.91	119.14	197.27
125	125	125	125
95.703	130.86	117.19	999
87.891	138.67	123.05	999
97.656	128.91	115.23	226.56
130.86	128.91	115.23	208.98
93.75	125	125	187.5
193.36	130.86	121.09	232.42
125	132.81	89.844	220.7
87.891	128.91	117.19	999
117.19	128.91	97.656	999
95.703	128.91	119.14	222.66
95.703	130.86	111.33	222.66
154.3	126.95	130.86	210.94
123.05	126.95	89.844	999
136.72	130.86	111.33	218.75
125	126.95	121.09	999
136.72	123.05	126.95	999
99.609	130.86	113.28	238.28
126.95	125	117.19	224.61
187.5	128.91	95.703	121.09
95.703	126.95	117.19	111.33
91.797	126.95	105.47	218.75
121.09	132.81	121.09	205.08
115.23	125	128.91	220.7
126.95	126.95	117.19	244.14
128.91	128.91	115.23	216.8
134.77	130.86	113.28	999
132.81	169.92	123.05	210.94
125	125	121.09	216.8
125	128.91	119.14	999
136.72	126.95	89.844	999
126.95	126.95	111.33	201.17
125	128.91	121.09	999
136.72	130.86	117.19	349.61
121.09	128.91	113.28	263.67
119.14	130.86	119.14	999
93.75	138.67	109.38	103.52
126.95	136.72	117.19	999
384.77	125	115.23	999
132.81	130.86	111.33	537.11
125	126.95	115.23	224.61
99.609	367.19	119.14	999
123.05	126.95	117.19	220.7
93.75	125	117.19	222.66
95.703	128.91	87.891	302.73
291.02	126.95	95.703	146.48
126.95	130.86	126.95	224.61
93.75	126.95	119.14	205.08
134.77	130.86	95.703	999
91.797	132.81	119.14	999
130.86	126.95	87.891	999
93.75	132.81	128.91	999
128.91	134.77	113.28	212.89
85.938	126.95	126.95	123.05
128.91	126.95	121.09	999
123.05	128.91	115.23	218.75
130.86	130.86	119.14	107.42
130.86	173.83	125	220.7
97.656	121.09	115.23	117.19
123.05	128.91	119.14	999
95.703	125	113.28	205.08
87.891	132.81	119.14	277.34
117.19	126.95	117.19	123.05
121.09	132.81	117.19	130.86
97.656	128.91	89.844	999
125	126.95	121.09	222.66
125	128.91	119.14	999
140.62	126.95	9.7656	999
142.58	126.95	117.19	208.98
128.91	97.656	119.14	113.28
115.23	126.95	121.09	115.23
119.14	136.72	125	212.89
123.05	121.09	117.19	212.89
93.75	144.53	121.09	429.69
99.609	128.91	113.28	228.52
130.86	132.81	109.38	80.078
97.656	125	119.14	203.12
132.81	126.95	115.23	390.62
125	136.72	115.23	999
126.95	134.77	117.19	244.14
95.703	123.05	126.95	113.28
85.938	132.81	115.23	999
408.2	132.81	115.23	203.12
95.703	128.91	113.28	248.05
126.95	125	115.23	999
140.62	125	117.19	123.05
91.797	126.95	89.844	535.16
93.75	130.86	119.14	214.84
97.656	128.91	117.19	999
97.656	144.53	113.28	107.42
132.81	125	117.19	999
126.95	132.81	117.19	226.56
99.609	126.95	115.23	210.94
132.81	125	121.09	212.89
117.19	126.95	119.14	999
113.28	125	117.19	999
125	125	113.28	117.19
99.609	144.53	117.19	999
99.609	152.34	121.09	205.08
91.797	128.91	117.19	214.84
97.656	138.67	115.23	222.66
128.91	134.77	115.23	216.8
126.95	128.91	115.23	181.64
93.75	125	115.23	208.98
132.81	125	126.95	999
134.77	126.95	126.95	999
123.05	125	117.19	546.88
126.95	138.67	111.33	505.86
89.844	134.77	97.656	210.94
345.7	130.86	109.38	208.98
101.56	181.64	119.14	999
93.75	123.05	125	999
125	128.91	117.19	224.61
101.56	130.86	117.19	999
95.703	138.67	117.19	228.52
119.14	128.91	95.703	220.7
52.734	126.95	83.984	134.77
130.86	126.95	89.844	138.67
99.609	134.77	115.23	201.17
93.75	126.95	117.19	212.89
91.797	130.86	123.05	212.89
95.703	125	121.09	999
101.56	130.86	113.28	167.97
99.609	128.91	117.19	999
156.25	123.05	111.33	197.27
101.56	126.95	123.05	115.23
117.19	175.78	121.09	115.23
91.797	128.91	123.05	999
95.703	123.05	89.844	119.14
99.609	123.05	91.797	999
126.95	126.95	107.42	999
62.5	128.91	113.28	201.17
207.03	125	117.19	119.14
121.09	35.156	117.19	205.08
130.86	126.95	128.91	999
128.91	152.34	117.19	999
132.81	125	95.703	238.28
93.75	173.83	126.95	230.47
119.14	126.95	119.14	999
95.703	128.91	119.14	218.75
126.95	132.81	115.23	195.31
1.9531	125	126.95	999
125	125	123.05	999
132.81	130.86	115.23	119.14
130.86	128.91	117.19	201.17
123.05	125	119.14	232.42
195.31	130.86	125	203.12
103.52	125	111.33	222.66
132.81	125	123.05	242.19
95.703	136.72	115.23	103.52
91.797	126.95	117.19	232.42
126.95	125	119.14	335.94
152.34	134.77	91.797	218.75
91.797	123.05	136.72	193.36
123.05	125	117.19	228.52
142.58	126.95	121.09	236.33
95.703	134.77	113.28	126.95
292.97	121.09	115.23	208.98
95.703	125	117.19	240.23
95.703	126.95	113.28	999
125	132.81	115.23	218.75
162.11	125	117.19	999
123.05	125	119.14	999
128.91	130.86	109.38	228.52
91.797	126.95	121.09	228.52
199.22	128.91	121.09	999
136.72	128.91	132.81	181.64
136.72	123.05	91.797	999
126.95	125	125	197.27
123.05	128.91	119.14	205.08
128.91	130.86	113.28	214.84
95.703	132.81	111.33	999
97.656	126.95	119.14	175.78
138.67	177.73	117.19	205.08
121.09	130.86	115.23	222.66
123.05	128.91	126.95	171.88
126.95	128.91	123.05	999
136.72	130.86	115.23	167.97
101.56	130.86	113.28	205.08
123.05	132.81	103.52	5.8594
93.75	128.91	119.14	999
126.95	126.95	119.14	183.59
136.72	126.95	113.28	214.84
99.609	128.91	126.95	999
99.609	128.91	113.28	999
109.38	128.91	111.33	228.52
91.797	19.531	117.19	216.8
140.62	128.91	117.19	99.609
123.05	126.95	93.75	999
123.05	132.81	117.19	232.42
121.09	134.77	125	203.12
128.91	128.91	117.19	205.08
89.844	125	125	222.66
134.77	134.77	97.656	226.56
95.703	146.48	123.05	224.61
136.72	134.77	125	208.98
123.05	132.81	111.33	999
89.844	125	113.28	216.8
91.797	171.88	132.81	244.14
125	126.95	115.23	115.23
140.62	128.91	117.19	187.5
291.02	125	107.42	999
126.95	130.86	113.28	439.45
91.797	128.91	117.19	230.47
119.14	146.48	123.05	148.44
125	134.77	115.23	216.8
125	128.91	115.23	999
121.09	125	119.14	999
91.797	121.09	89.844	999
97.656	125	123.05	214.84
138.67	128.91	119.14	222.66
125	134.77	111.33	171.88
103.52	134.77	115.23	246.09
140.62	126.95	119.14	999
126.95	130.86	91.797	999
132.81	125	93.75	999
130.86	126.95	91.797	214.84
140.62	128.91	85.938	999
91.797	128.91	121.09	999
128.91	128.91	123.05	101.56
146.48	126.95	121.09	183.59
91.797	128.91	121.09	207.03
95.703	126.95	121.09	201.17
300.78	130.86	119.14	999
138.67	128.91	125	205.08
117.19	128.91	117.19	999
97.656	169.92	117.19	146.48
119.14	126.95	113.28	218.75
138.67	128.91	119.14	999
128.91	97.656	87.891	999
134.77	126.95	115.23	999
91.797	125	27.344	999
97.656	126.95	115.23	300.78
93.75	126.95	113.28	330.08
97.656	128.91	95.703	119.14
125	128.91	109.38	210.94
95.703	130.86	111.33	230.47
128.91	123.05	126.95	203.12
99.609	134.77	123.05	999
93.75	128.91	113.28	999
95.703	134.77	115.23	117.19
95.703	130.86	95.703	220.7
130.86	128.91	97.656	224.61
152.34	130.86	125	195.31
97.656	126.95	93.75	210.94
136.72	125	87.891	201.17
91.797	128.91	121.09	111.33
123.05	130.86	123.05	169.92
95.703	146.48	91.797	169.92
156.25	132.81	117.19	265.62
292.97	126.95	119.14	228.52
123.05	126.95	113.28	226.56
121.09	126.95	123.05	197.27
128.91	128.91	115.23	224.61
97.656	126.95	136.72	123.05
93.75	126.95	113.28	166.02
126.95	128.91	119.14	999
83.984	126.95	119.14	292.97
123.05	132.81	117.19	109.38
126.95	125	93.75	222.66
130.86	128.91	121.09	210.94
126.95	125	125	216.8
93.75	130.86	95.703	242.19
130.86	138.67	123.05	242.19
126.95	126.95	119.14	121.09
128.91	169.92	91.797	320.31
126.95	132.81	126.95	999
126.95	126.95	123.05	218.75
95.703	123.05	117.19	218.75
99.609	128.91	119.14	999
123.05	130.86	87.891	226.56
121.09	136.72	113.28	257.81
142.58	134.77	121.09	291.02
95.703	134.77	119.14	999
95.703	125	121.09	166.02
160.16	130.86	113.28	222.66
89.844	128.91	121.09	228.52
95.703	126.95	130.86	201.17
125	121.09	68.359	191.41
134.77	125	123.05	593.75
121.09	130.86	136.72	222.66
142.58	132.81	125	207.03
125	126.95	123.05	212.89
50.781	128.91	115.23	222.66
126.95	130.86	119.14	999
128.91	125	115.23	999
89.844	128.91	121.09	999
125	134.77	125	220.7
119.14	136.72	128.91	222.66
125	130.86	125	224.61
128.91	128.91	121.09	298.83
128.91	128.91	123.05	130.86
300.78	128.91	113.28	105.47
130.86	132.81	117.19	119.14
130.86	132.81	89.844	164.06
93.75	128.91	126.95	132.81
126.95	263.67	121.09	238.28
91.797	128.91	113.28	999
126.95	126.95	119.14	187.5
130.86	125	117.19	226.56
95.703	130.86	117.19	220.7
93.75	126.95	117.19	226.56
123.05	130.86	115.23	999
128.91	125	115.23	201.17
140.62	130.86	113.28	292.97
130.86	130.86	128.91	999
130.86	125	121.09	283.2
130.86	103.52	119.14	214.84
99.609	132.81	119.14	999
42.969	138.67	115.23	999
121.09	125	121.09	218.75
97.656	125	113.28	208.98
123.05	128.91	121.09	214.84
101.56	130.86	117.19	203.12
123.05	126.95	117.19	999
125	128.91	121.09	199.22
138.67	128.91	107.42	238.28
128.91	128.91	119.14	220.7
134.77	126.95	117.19	230.47
105.47	125	115.23	103.52
93.75	128.91	119.14	201.17
156.25	130.86	113.28	999
93.75	126.95	123.05	105.47
95.703	132.81	117.19	13.672
128.91	128.91	111.33	111.33
126.95	130.86	128.91	212.89
