130.86	123.05	80.078	201.17
87.891	132.81	119.14	220.7
125	125	107.42	187.5
121.09	121.09	119.14	115.23
91.797	121.09	107.42	999
83.984	126.95	119.14	210.94
82.031	125	107.42	218.75
83.984	125	111.33	193.36
83.984	123.05	119.14	179.69
185.55	126.95	117.19	216.8
78.125	119.14	83.984	207.03
85.938	121.09	113.28	300.78
95.703	126.95	89.844	382.81
89.844	125	117.19	214.84
89.844	123.05	109.38	205.08
146.48	123.05	123.05	203.12
115.23	125	83.984	999
128.91	126.95	107.42	189.45
121.09	125	115.23	999
132.81	119.14	113.28	999
93.75	126.95	109.38	228.52
119.14	121.09	115.23	220.7
183.59	125	87.891	107.42
91.797	123.05	97.656	105.47
87.891	125	101.56	999
117.19	125	117.19	201.17
111.33	121.09	119.14	216.8
123.05	125	107.42	224.61
123.05	125	113.28	208.98
87.891	121.09	111.33	999
95.703	160.16	117.19	193.36
97.656	123.05	113.28	210.94
119.14	125	113.28	999
87.891	123.05	111.33	999
123.05	119.14	105.47	193.36
31.25	123.05	91.797	224.61
128.91	126.95	113.28	203.12
117.19	125	111.33	255.86
117.19	125	115.23	999
82.031	130.86	105.47	91.797
115.23	121.09	113.28	999
326.17	117.19	107.42	999
128.91	126.95	109.38	999
83.984	125	113.28	212.89
95.703	169.92	62.5	162.11
117.19	123.05	113.28	203.12
89.844	121.09	115.23	212.89
85.938	123.05	113.28	999
195.31	123.05	83.984	111.33
117.19	126.95	117.19	212.89
87.891	123.05	117.19	195.31
126.95	125	83.984	999
85.938	128.91	115.23	999
128.91	123.05	80.078	999
89.844	126.95	121.09	296.88
125	167.97	111.33	207.03
82.031	125	119.14	197.27
125	125	117.19	490.23
85.938	125	111.33	210.94
117.19	126.95	115.23	101.56
126.95	169.92	117.19	214.84
91.797	119.14	111.33	109.38
117.19	125	115.23	199.22
85.938	123.05	111.33	199.22
83.984	126.95	115.23	257.81
109.38	123.05	115.23	187.5
117.19	128.91	113.28	111.33
91.797	125	80.078	322.27
82.031	123.05	117.19	216.8
123.05	123.05	83.984	999
136.72	115.23	5.8594	173.83
136.72	121.09	113.28	199.22
91.797	87.891	103.52	105.47
111.33	125	117.19	999
115.23	126.95	119.14	201.17
117.19	117.19	113.28	208.98
89.844	126.95	119.14	203.12
91.797	126.95	111.33	152.34
83.984	123.05	105.47	74.219
93.75	121.09	115.23	173.83
119.14	125	107.42	195.31
121.09	128.91	113.28	999
117.19	128.91	115.23	236.33
91.797	115.23	119.14	175.78
76.172	123.05	111.33	566.41
144.53	130.86	113.28	195.31
89.844	121.09	111.33	212.89
123.05	123.05	113.28	999
134.77	121.09	113.28	999
87.891	123.05	83.984	210.94
91.797	126.95	115.23	208.98
91.797	123.05	113.28	220.7
87.891	138.67	109.38	82.031
126.95	115.23	113.28	999
119.14	128.91	113.28	216.8
91.797	125	111.33	205.08
121.09	121.09	117.19	205.08
113.28	125	113.28	999
107.42	117.19	95.703	208.98
93.75	119.14	109.38	107.42
87.891	128.91	111.33	999
91.797	119.14	119.14	191.41
85.938	125	115.23	207.03
91.797	132.81	107.42	214.84
125	130.86	113.28	193.36
85.938	123.05	107.42	164.06
87.891	119.14	107.42	185.55
82.031	121.09	119.14	999
91.797	123.05	107.42	999
117.19	123.05	113.28	539.06
119.14	132.81	107.42	117.19
82.031	128.91	115.23	191.41
335.94	93.75	105.47	126.95
93.75	130.86	115.23	89.844
87.891	121.09	117.19	999
121.09	125	113.28	207.03
80.078	125	111.33	999
89.844	132.81	115.23	216.8
115.23	125	89.844	207.03
46.875	121.09	72.266	402.34
93.75	125	82.031	130.86
89.844	130.86	89.844	171.88
83.984	121.09	115.23	273.44
87.891	126.95	117.19	179.69
87.891	117.19	117.19	322.27
93.75	126.95	111.33	70.312
93.75	126.95	115.23	208.98
134.77	121.09	109.38	191.41
93.75	123.05	113.28	105.47
111.33	171.88	117.19	109.38
85.938	125	111.33	999
128.91	119.14	113.28	220.7
87.891	117.19	83.984	222.66
123.05	123.05	105.47	999
54.688	125	111.33	185.55
193.36	121.09	113.28	99.609
119.14	123.05	113.28	193.36
123.05	121.09	123.05	199.22
119.14	146.48	113.28	999
128.91	121.09	115.23	197.27
85.938	130.86	121.09	210.94
113.28	123.05	111.33	999
87.891	126.95	115.23	210.94
123.05	126.95	113.28	175.78
91.797	115.23	119.14	222.66
121.09	121.09	113.28	226.56
123.05	126.95	97.656	107.42
125	125	115.23	169.92
117.19	111.33	117.19	224.61
138.67	123.05	121.09	197.27
87.891	123.05	101.56	193.36
117.19	123.05	119.14	224.61
89.844	132.81	113.28	97.656
85.938	123.05	109.38	187.5
121.09	121.09	115.23	330.08
148.44	128.91	113.28	212.89
85.938	115.23	119.14	185.55
119.14	121.09	113.28	160.16
134.77	125	117.19	226.56
89.844	130.86	109.38	208.98
138.67	117.19	111.33	201.17
80.078	121.09	113.28	220.7
89.844	111.33	111.33	224.61
119.14	126.95	111.33	205.08
146.48	123.05	113.28	999
119.14	123.05	115.23	999
121.09	125	107.42	220.7
74.219	121.09	115.23	210.94
191.41	123.05	117.19	185.55
132.81	125	121.09	175.78
132.81	117.19	85.938	999
123.05	121.09	121.09	177.73
117.19	125	113.28	187.5
87.891	125	109.38	208.98
91.797	123.05	107.42	999
89.844	123.05	113.28	169.92
123.05	54.688	113.28	199.22
3.9062	126.95	113.28	207.03
111.33	125	121.09	191.41
115.23	107.42	117.19	999
132.81	128.91	85.938	999
115.23	126.95	109.38	197.27
83.984	126.95	97.656	185.55
87.891	125	115.23	212.89
91.797	119.14	115.23	173.83
123.05	113.28	111.33	210.94
93.75	125	121.09	999
95.703	126.95	111.33	999
103.52	125	109.38	207.03
82.031	13.672	107.42	208.98
134.77	126.95	19.531	91.797
91.797	123.05	115.23	999
119.14	126.95	103.52	220.7
117.19	130.86	121.09	312.5
78.125	125	115.23	199.22
85.938	121.09	117.19	212.89
130.86	123.05	87.891	214.84
89.844	126.95	119.14	197.27
125	128.91	119.14	197.27
117.19	128.91	109.38	999
85.938	121.09	111.33	210.94
87.891	126.95	125	214.84
85.938	123.05	113.28	109.38
134.77	126.95	115.23	173.83
150.39	121.09	72.266	999
119.14	126.95	111.33	46.875
85.938	126.95	113.28	433.59
113.28	166.02	121.09	119.14
87.891	132.81	111.33	179.69
121.09	121.09	113.28	115.23
117.19	123.05	115.23	181.64
85.938	117.19	83.984	189.45
91.797	121.09	115.23	205.08
130.86	126.95	115.23	212.89
123.05	130.86	109.38	166.02
95.703	128.91	105.47	207.03
130.86	125	117.19	999
117.19	128.91	111.33	212.89
128.91	119.14	89.844	533.2
126.95	125	82.031	191.41
85.938	125	123.05	999
83.984	123.05	117.19	999
125	126.95	117.19	166.02
140.62	125	101.56	158.2
87.891	125	115.23	195.31
91.797	117.19	117.19	195.31
281.25	126.95	115.23	207.03
134.77	125	119.14	154.3
109.38	126.95	111.33	999
89.844	166.02	113.28	191.41
82.031	123.05	101.56	191.41
134.77	125	115.23	208.98
115.23	80.078	83.984	999
130.86	125	113.28	421.88
85.938	121.09	21.484	214.84
89.844	125	109.38	167.97
85.938	123.05	109.38	95.703
91.797	125	89.844	214.84
121.09	125	107.42	205.08
123.05	126.95	107.42	212.89
121.09	119.14	119.14	195.31
89.844	128.91	119.14	999
87.891	125	109.38	999
72.266	93.75	111.33	109.38
87.891	126.95	91.797	214.84
119.14	126.95	80.078	218.75
142.58	125	121.09	189.45
91.797	121.09	87.891	187.5
125	121.09	111.33	189.45
87.891	121.09	117.19	207.03
83.984	128.91	117.19	164.06
85.938	140.62	119.14	166.02
142.58	128.91	113.28	228.52
289.06	125	117.19	216.8
119.14	123.05	111.33	220.7
119.14	125	119.14	181.64
125	125	107.42	214.84
91.797	125	119.14	160.16
89.844	123.05	109.38	162.11
117.19	125	115.23	240.23
80.078	125	115.23	283.2
117.19	126.95	115.23	97.656
123.05	123.05	85.938	214.84
87.891	125	119.14	166.02
123.05	119.14	123.05	214.84
87.891	125	113.28	214.84
121.09	130.86	119.14	66.406
83.984	123.05	107.42	113.28
111.33	126.95	85.938	306.64
121.09	126.95	121.09	316.41
123.05	123.05	113.28	205.08
87.891	121.09	113.28	117.19
87.891	125	85.938	181.64
115.23	126.95	76.172	999
85.938	132.81	107.42	169.92
136.72	128.91	115.23	201.17
91.797	130.86	109.38	216.8
87.891	117.19	115.23	162.11
148.44	126.95	107.42	216.8
85.938	125	115.23	214.84
87.891	125	119.14	197.27
119.14	117.19	58.594	167.97
130.86	121.09	115.23	312.5
91.797	126.95	119.14	154.3
136.72	123.05	121.09	195.31
109.38	123.05	113.28	999
35.156	123.05	113.28	212.89
121.09	111.33	117.19	181.64
126.95	123.05	107.42	999
87.891	125	117.19	999
121.09	130.86	117.19	189.45
91.797	128.91	119.14	185.55
121.09	126.95	121.09	220.7
123.05	125	115.23	199.22
125	125	117.19	121.09
150.39	125	107.42	97.656
126.95	126.95	113.28	999
123.05	126.95	68.359	156.25
87.891	125	117.19	113.28
113.28	167.97	117.19	195.31
87.891	126.95	111.33	999
121.09	121.09	117.19	179.69
126.95	121.09	113.28	214.84
87.891	126.95	115.23	208.98
87.891	123.05	115.23	216.8
119.14	126.95	111.33	210.94
115.23	123.05	113.28	195.31
136.72	126.95	109.38	287.11
125	126.95	123.05	999
91.797	123.05	111.33	220.7
125	95.703	115.23	203.12
93.75	128.91	115.23	999
125	134.77	111.33	212.89
117.19	123.05	119.14	167.97
91.797	123.05	109.38	171.88
117.19	126.95	115.23	208.98
87.891	128.91	113.28	179.69
101.56	125	113.28	466.8
95.703	126.95	117.19	193.36
136.72	119.14	93.75	199.22
125	123.05	115.23	214.84
130.86	123.05	111.33	212.89
93.75	121.09	109.38	80.078
89.844	125	115.23	193.36
138.67	126.95	111.33	999
87.891	123.05	119.14	44.922
91.797	126.95	113.28	1.9531
121.09	125	105.47	105.47
91.797	126.95	119.14	185.55
