80.078,83.984,82.031,83.984,109.38,87.891,83.984,80.078,85.938,78.125
97.656,95.703,99.609,93.75,97.656,95.703,99.609,99.609,93.75,101.56
82.031,78.125,82.031,80.078,83.984,87.891,83.984,80.078,78.125,85.938
105.47,97.656,107.42,99.609,101.56,99.609,83.984,91.797,101.56,101.56
